ibm
0010 00011101010010100110001010010111 00011001101110001001101110010000 00011101010010111101001111001111
0010 01000111011110011011110101001000 01001010011111111000011100111001 01001010100000011011011100011000
0010 00011111011111111111110110110000 00011000001111001000010000000000 00011111100000000000000001010010
0010 01101100011101100000100000000000 01110100011111111111111101000000 01110100100000000000000000011100
0010 01010111011101100011100000000100 01011100101001000101111011110001 01011100101001000111110110111001
0010 11100111111010100111111111111000 01101111000000000000000110011100 01101110111111111111111110001111
0010 00010001111111110000100101000111 10000111110011111111111111000000 00010001111111110000100100111011
0010 11101010011011111111111111110000 01110100011100110111101000101110 01110100011100110111101000100000
0010 00011111000000000000000000000000 10010100111011111111111111111100 00011110111111111111111111110010
0010 11110010010111111111111111111111 01111100000000000000000000001100 01111011111111111111111111111101
0010 01011101100000000000000000001000 01101000111111111111111111111110 01101001000000000000000000000001
0010 00110011100000000000000000000001 00111110010001000100000010011100 00111110010001000100000010100001
0010 10001000101111111111111111111111 00010011100011100111100101101101 00010011100011100111100101101011
0010 01101000000000000000000000000000 01111111010101100101110100110011 01111111010101100101110100110100
0010 00000000000000000001111110101010 00010011001011010010001100001000 00010011001011010010001100001001
0011 01110111101101010101000100110000 11110111000110111100011110110001 01111000000000011001101010000101
0011 10000101100110000000100111111100 10001010100000000001011010010101 00001010011111111110000100100110
0011 11101111100110100111111110000000 11110111010111001001101110100100 01110111010111001001101001110000
0011 01100001111011101011011001101101 11011001011010100000000010000000 01100001111011101011011011100011
0011 01110011111111111111111111111011 11101001001000000000010000000000 01110100000000000000000000000001
0011 11001000001001111111111111100000 11010001010011010110000000101011 01010001010011010110000000000010
0011 01010110111111111111111111110110 11001111011110010000000000000010 01010111000000000000000011110101
0011 00100001101111011011001010001100 10011000111101000000000000000010 00100001101111011011001011001010
0011 00100110000000000000000000000000 10111101111000101110101011111110 00111101111000101110101011111111
0011 01100011101111110010000100010111 01011111001010101100101000000000 01100011101111101100101110110010
0001 11001101011010100110001000000000 11010110111000110010000000000000 01100100110011111111001000110011
0001 10000000000000000001111111000000 11101100010001101111010011110000 00101000010001010110011100000111
0001 10011111111011001001100011110000 10000000000000011101111000000000 00000000000000000000000000000001
0001 00101000111010000000000000000000 00111000010000100001001110110101 00100001101011111110000111011101
0001 10000001111011110111011111000000 10100010101001011111000000000000 00000000000000000000000000000001
0001 10110010101011101101010000000000 10110101100000011110011101000000 00101000101100010110110110000011
0001 11000011011010001000000000000000 11101000110110100110111001100010 01101100110001100110000101000001
0001 00001101011100110111011111000000 00001100000101000011111000000000 00000000000000000000000000000001
0001 10111010110111010010100100101000 10100010100101010110100000000000 00011110000000010001001011001110
0001 11110111101001010100001111000000 10101001101111100111101111000000 01100001111101011111000001011001
0001 11111011010101100001011110000000 11101001001011010101100111100000 01111111100000000000000000000000
0001 00101010010010100100110000000000 01111110001001111011011100110110 01101001000001001000100001011100
0001 00010001001101100000101001001101 00000100111110100001010000000000 00000000000000000000000000000001
0001 00011111011010000100110110000000 00010000011001000101011001001100 00000000000000000000000000000001
0001 00010111110010101010000011101010 00100011011111111110111010000000 00000000000000000011001010100101
0001 11111111011111000100010101000000 11111111010111011010110001111010 01111111100000000000000000000000
0001 10000010010001100110100101011100 11101010010111110001011001110000 00101101001011001110011100101100
0001 10000010010111101010101010111110 10101101111001000110100111110000 00000000000000000000000000000001
0001 01010011100100111011011000110100 00100000100111100011101010001010 00110100101101101001100001110111
0001 11100101101000110000111100010110 10111010001111001101000001000110 01100000011100001000011101111011
0001 11111100001111000101011110000001 11111111000101111101000100000010 01111111100000000000000000000000
0001 00111010011101001011111100011010 00101110111010011111101101000101 00101001110111111011001000101001
0001 10111111110110010101001001110011 11101100100111001010001010111011 01101101000001001111100001100100
0001 00000110100000100000000000000000 00000001000111010101011001000000 00000000000000000000000000000001
0100 00110000100101111100011101010111 01010011010110110100011001100111 00110001011111111000000000000001 01000100100000100000000101000110
0100 01100101011011000111110001011011 01100011101001001111101101111001 11110010101111111111111111000000 01111111100000000000000000000000
0100 11011011010110101000111111111101 11000001010100100001111111110110 11000111111011111111111111111100 01011101001100110110010101101000
0100 01110001111010110011100101011111 01100011101011110110001010011111 11111110011111111111111111000000 01111111100000000000000000000000
0100 01011111110110001101101010110100 00010110110000000010100010010001 00100001010000000000000000000010 00110111001000101100011001100101
0100 11100011110001100011101001011101 10101001001000100110100111110101 10110101111111111111111111111000 01001101011110111000010111110110
0100 10111000100000000000000000000000 10000010000000000000000000000000 00011101010111011001110000111011 00011101010111011001110000111100
0100 11011100101111110111101000000110 11001110001011101001010110101011 11010100011111111111111111111110 01101011100000101001010011100011
0100 00100100000000000000000000000000 00000111000000000000000000000000 00001110111001110111110000001101 00001110111001110111110000001110
0100 01100010011101000000111000011011 01101110100010000001110000010011 11111001111111111111111111111111 01111111100000000000000000000000
0100 01001100100100010110000110000101 00001010111111000110101100011011 01011000011110010001001001010100 01011000011110010001001001010101
0100 11000110110001101000000000000000 11101010010000000000000000000000 01111000011101000010111100100011 01111000011101000011001111001010
